Unidad,Ruta,ViajesUnidadRuta,TotalViajesUnidad,PorcentajeRutaUnidad
1711,"TULTITLAN,EM → VILLAHERMOSA,TA/",18,882,2.0408163265306123
1712,"APASEO EL ALTO,GJ → APASEO EL ALTO,GJ",27,864,3.125
1712,"APASEO EL ALTO,GJ → COATZACOALCOS,VL/",27,864,3.125
1712,"APASEO EL ALTO,GJ → TAPACHULA,CH/",27,864,3.125
1712,"APASEO EL ALTO,GJ → TLALNEPANTLA,EM/",243,864,28.125
1712,"APASEO EL ALTO,GJ → VERACRUZ,VZ/Mex",27,864,3.125
1712,"APASEO EL ALTO,GJ → VILLAHERMOSA,MX/",54,864,6.25
1712,"COATZACOALCOS,VL/ → TLALNEPANTLA,EM/",27,864,3.125
1712,"TAPACHULA,CH/ → APASEO EL ALTO,GJ",27,864,3.125
1712,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ",297,864,34.375
1712,"TULA DE ALLENDE,HG/ → TLALNEPANTLA,EM/",27,864,3.125
1712,"VERACRUZ,VZ/Mex → APASEO EL ALTO,GJ",27,864,3.125
1712,"VILLAHERMOSA,MX/ → TLALNEPANTLA,EM/",54,864,6.25
1714,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",108,852,12.67605633802817
1714,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH/Mex",12,852,1.408450704225352
1714,"TUXTLA GUTIERREZ,CH → FRONTERA COMALAPA,CH",36,852,4.225352112676056
1714,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",336,852,39.436619718309856
1714,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",336,852,39.436619718309856
1714,"TUXTLA GUTIERREZ,CH → VILLA FLORES,CH",24,852,2.816901408450704
1715,"CUNDUACAN,TA → MERIDA,YC",64,6272,1.0204081632653061
1715,"ORIZABA,VZ/ → VILLAHERMOSA,TA",64,6272,1.0204081632653061
1715,"PUEBLA,PU/Mex → VILLAHERMOSA,TA",64,6272,1.0204081632653061
1715,"TEPOTZOTLAN,EM → MERIDA,YC",64,6272,1.0204081632653061
1715,"TUXTLA GUTIERREZ,CH → PUEBLA,PU/Mex",64,6272,1.0204081632653061
1715,"TUXTLA GUTIERREZ,CH → TOLUCA,EM/Mex",64,6272,1.0204081632653061
1715,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",1472,6272,23.46938775510204
1715,"TUXTLA GUTIERREZ,CH → UNKNOWN/",64,6272,1.0204081632653061
1715,"VILLAHERMOSA,TA → TEPOTZOTLAN,EM",64,6272,1.0204081632653061
1715,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",3840,6272,61.224489795918366
1715,"VILLAHERMOSA,TA → VILLAHERMOSA,TA",256,6272,4.081632653061225
1715,"VILLAHERMOSA,TA → VILLAHERMOSA,TA/",192,6272,3.061224489795918
1716,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",198,1692,11.702127659574469
1716,"TUXTLA GUTIERREZ,CH → FRONTERA COMALAPA,CH",36,1692,2.127659574468085
1716,"TUXTLA GUTIERREZ,CH → SAN CRISTOBAL DE L,CH",18,1692,1.0638297872340425
1716,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",846,1692,50.0
1716,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",504,1692,29.78723404255319
1716,"TUXTLA GUTIERREZ,CH → VILLA FLORES,CH",54,1692,3.1914893617021276
1716,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",36,1692,2.127659574468085
1717,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",77,1320,5.833333333333333
1717,"TUXTLA GUTIERREZ,CH → FRONTERA COMALAPA,CH",22,1320,1.6666666666666667
1717,"TUXTLA GUTIERREZ,CH → SAN CRISTOBAL DE L,CH",11,1320,0.8333333333333334
1717,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",1023,1320,77.5
1717,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",165,1320,12.5
1717,"TUXTLA GUTIERREZ,CH → VILLA FLORES,CH",22,1320,1.6666666666666667
1718,"DELEG. ALVARO OBRE,DF/MEX → CUAUTITLAN,EM/",16,1232,1.2987012987012987
1718,"DELEG. ALVARO OBRE,DF/MEX → TULTITLAN,EM",32,1232,2.5974025974025974
1718,"JILOTEPEC,EM → DELEG. ALVARO OBRE,DF/MEX",32,1232,2.5974025974025974
1718,"JILOTEPEC,EM → TLALNEPANTLA,EM",64,1232,5.194805194805195
1718,"JILOTEPEC,EM → TULTITLAN,EM",48,1232,3.896103896103896
1718,"TEXAS CITY,TX → APASEO EL ALTO,GJ",64,1232,5.194805194805195
1718,"TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX",48,1232,3.896103896103896
1718,"TLAJOMULCO DE ZUNI,JA/Mex → MONTERREY,NX",16,1232,1.2987012987012987
1718,"TLALNEPANTLA,EM → JILOTEPEC,EM",16,1232,1.2987012987012987
1718,"TLALNEPANTLA,EM → TULTITLAN,EM",48,1232,3.896103896103896
1718,"TULTITLAN,EM → CUAUTITLAN,EM/",336,1232,27.272727272727273
1718,"TULTITLAN,EM → JILOTEPEC,EM",160,1232,12.987012987012987
1718,"TULTITLAN,EM → TLALNEPANTLA,EM",32,1232,2.5974025974025974
1718,"TULTITLAN,EM → TULTITLAN,EM",272,1232,22.07792207792208
1718,"VILLAGRAN,GJ → NUEVO LAREDO,TM",48,1232,3.896103896103896
1719,"TUXTLA GUTIERREZ,CH → CIUDAD HIDALGO,CH/",13,1508,0.8620689655172413
1719,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",156,1508,10.344827586206897
1719,"TUXTLA GUTIERREZ,CH → FRONTERA COMALAPA,CH",13,1508,0.8620689655172413
1719,"TUXTLA GUTIERREZ,CH → SAN CRISTOBAL DE L,CH",26,1508,1.7241379310344827
1719,"TUXTLA GUTIERREZ,CH → TAPACHULA,CH",13,1508,0.8620689655172413
1719,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",793,1508,52.58620689655172
1719,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",494,1508,32.758620689655174
1720,"CIUDAD DE MEXICO,CDMX → TEPOTZOTLAN,EM",38,5358,0.7092198581560284
1720,"CUAUHTEMOC,DF → TEPOTZOTLAN,EM",76,5358,1.4184397163120568
1720,"DELEG.AZCAPOTZALCO,CDMX → TEPOTZOTLAN,EM",76,5358,1.4184397163120568
1720,"DELEG.AZCAPOTZALCO,DF → TEPOTZOTLAN,EM",38,5358,0.7092198581560284
1720,"ECATEPEC DE MORELO,EM → TEPOTZOTLAN,EM",76,5358,1.4184397163120568
1720,"GUSTAVO A. MADERO,DF → TEPOTZOTLAN,EM",38,5358,0.7092198581560284
1720,"IZTAPALAPA,DF → TEPOTZOTLAN,EM",114,5358,2.127659574468085
1720,"MIGUEL HIDALGO,CDMX → TEPOTZOTLAN,EM",76,5358,1.4184397163120568
1720,"NEZAHUALCOYOTL,EM → TEPOTZOTLAN,EM",76,5358,1.4184397163120568
1720,"NICOLAS ROMERO,EM → TEPOTZOTLAN,EM",76,5358,1.4184397163120568
1720,"TEPOTZOTLAN,EM → TEPOTZOTLAN,EM",3990,5358,74.46808510638297
1720,"TLAHUAC,DF → TEPOTZOTLAN,EM",38,5358,0.7092198581560284
1720,"TULTITLAN,EM → PACHUCA DE SOTO,HG/Mex",38,5358,0.7092198581560284
1720,"VENUSTIANO CARRANZ,CDMX → TEPOTZOTLAN,EM",608,5358,11.347517730496454
1721,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",637,3675,17.333333333333332
1721,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",49,3675,1.3333333333333333
1721,"VILLAHERMOSA,TA → CUNDUACAN,TA",49,3675,1.3333333333333333
1721,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",2793,3675,76.0
1721,"VILLAHERMOSA,TA → VILLAHERMOSA,TA",49,3675,1.3333333333333333
1721,"VILLAHERMOSA,TA → VILLAHERMOSA,TA/",98,3675,2.6666666666666665
1722,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",572,2992,19.11764705882353
1722,"VILLAHERMOSA,TA → TAPACHULA,CH",44,2992,1.4705882352941178
1722,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",2068,2992,69.11764705882354
1722,"VILLAHERMOSA,TA → VILLAHERMOSA,TA",176,2992,5.882352941176471
1722,"VILLAHERMOSA,TA → VILLAHERMOSA,TA/",132,2992,4.411764705882353
1723,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",525,3003,17.482517482517483
1723,"TUXTLA GUTIERREZ,CH → SAN CRISTOBAL DE L,CH",42,3003,1.3986013986013985
1723,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",1659,3003,55.24475524475525
1723,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",672,3003,22.377622377622377
1723,"TUXTLA GUTIERREZ,CH → VILLA FLORES,CH",63,3003,2.097902097902098
1723,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",21,3003,0.6993006993006993
1723,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",21,3003,0.6993006993006993
1724,"CUAUTITLAN,EM/ → DELEG. ALVARO OBRE,DF/MEX",52,40352,0.12886597938144329
1724,"CUAUTITLAN,EM/ → JILOTEPEC,EM",52,40352,0.12886597938144329
1724,"DELEG. ALVARO OBRE,DF/MEX → CUAUTITLAN,EM/",52,40352,0.12886597938144329
1724,"DELEG. ALVARO OBRE,DF/MEX → JILOTEPEC,EM",416,40352,1.0309278350515463
1724,"DELEG. ALVARO OBRE,DF/MEX → TULTITLAN,EM",728,40352,1.8041237113402062
1724,"JILOTEPEC,EM → CUAUTITLAN,EM/",52,40352,0.12886597938144329
1724,"JILOTEPEC,EM → DELEG. ALVARO OBRE,DF/MEX",728,40352,1.8041237113402062
1724,"JILOTEPEC,EM → TLALNEPANTLA,EM",312,40352,0.7731958762886598
1724,"JILOTEPEC,EM → TOLUCA,EM",520,40352,1.288659793814433
1724,"JILOTEPEC,EM → TULTITLAN,EM",5252,40352,13.015463917525773
1724,"TLALNEPANTLA,EM → JILOTEPEC,EM",104,40352,0.25773195876288657
1724,"TLALNEPANTLA,EM → TULTITLAN,EM",364,40352,0.9020618556701031
1724,"TOLUCA,EM → JILOTEPEC,EM",1768,40352,4.381443298969073
1724,"TULTITLAN,EM → CUAUTITLAN IZCALLI,EM/Mex",104,40352,0.25773195876288657
1724,"TULTITLAN,EM → CUAUTITLAN,EM/",5200,40352,12.88659793814433
1724,"TULTITLAN,EM → DELEG. ALVARO OBRE,DF/MEX",364,40352,0.9020618556701031
1724,"TULTITLAN,EM → ECATEPEC DE MORELO,EM/",52,40352,0.12886597938144329
1724,"TULTITLAN,EM → JILOTEPEC,EM",5876,40352,14.561855670103093
1724,"TULTITLAN,EM → MEXICO D.F.,DF/MX",1300,40352,3.2216494845360826
1724,"TULTITLAN,EM → TLALNEPANTLA,EM",520,40352,1.288659793814433
1724,"TULTITLAN,EM → TLALNEPANTLA,EM/",52,40352,0.12886597938144329
1724,"TULTITLAN,EM → TOLUCA,EM",156,40352,0.3865979381443299
1724,"TULTITLAN,EM → TULTITLAN,EM",16276,40352,40.33505154639175
1724,"TULTITLAN,EM → UNKNOWN/",52,40352,0.12886597938144329
1725,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",620,2520,24.603174603174605
1725,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH/Mex",20,2520,0.7936507936507936
1725,"TUXTLA GUTIERREZ,CH → SAN CRISTOBAL DE L,CH",80,2520,3.1746031746031744
1725,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",1620,2520,64.28571428571429
1725,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",140,2520,5.555555555555555
1725,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",20,2520,0.7936507936507936
1725,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",20,2520,0.7936507936507936
1726,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",180,1560,11.538461538461538
1726,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",624,1560,40.0
1726,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",708,1560,45.38461538461539
1726,"TUXTLA GUTIERREZ,CH → VILLA FLORES,CH",36,1560,2.3076923076923075
1726,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",12,1560,0.7692307692307693
1727,"CUAUTITLAN,EM/ → JILOTEPEC,EM",111,23902,0.46439628482972134
1727,"DELEG. ALVARO OBRE,DF/MEX → JILOTEPEC,EM",518,23902,2.1671826625387
1727,"DELEG. ALVARO OBRE,DF/MEX → TULTITLAN,EM",1961,23902,8.204334365325078
1727,"JILOTEPEC,EM → DELEG. ALVARO OBRE,DF/MEX",2516,23902,10.526315789473685
1727,"JILOTEPEC,EM → TLALNEPANTLA,EM",666,23902,2.7863777089783284
1727,"JILOTEPEC,EM → TULTITLAN,EM",2220,23902,9.287925696594428
1727,"TLAJOMULCO DE ZUNI,JA/Mex → APODACA,NX/Mex",37,23902,0.15479876160990713
1727,"TLAJOMULCO DE ZUNI,JA/Mex → GRAL. ESCOBEDO,NX",37,23902,0.15479876160990713
1727,"TLAJOMULCO DE ZUNI,JA/Mex → UMAN,YC",37,23902,0.15479876160990713
1727,"TLALNEPANTLA,EM → JILOTEPEC,EM",185,23902,0.7739938080495357
1727,"TLALNEPANTLA,EM → TULTITLAN,EM",666,23902,2.7863777089783284
1727,"TULTITLAN,EM → CUAUTITLAN IZCALLI,EM/Mex",74,23902,0.30959752321981426
1727,"TULTITLAN,EM → CUAUTITLAN,EM/",4218,23902,17.647058823529413
1727,"TULTITLAN,EM → DELEG. ALVARO OBRE,DF/MEX",222,23902,0.9287925696594427
1727,"TULTITLAN,EM → JILOTEPEC,EM",4477,23902,18.730650154798763
1727,"TULTITLAN,EM → MEXICO D.F.,DF/MX",2997,23902,12.538699690402476
1727,"TULTITLAN,EM → TLALNEPANTLA,EM",111,23902,0.46439628482972134
1727,"TULTITLAN,EM → TULTITLAN,EM",2849,23902,11.91950464396285
1728,"TULTITLAN,EM → MEXICO D.F.,DF/MX",122,7137,1.7094017094017093
1728,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",1525,7137,21.367521367521366
1728,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",122,7137,1.7094017094017093
1728,"VILLAHERMOSA,TA → PALENQUE,CH",61,7137,0.8547008547008547
1728,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",4148,7137,58.11965811965812
1728,"VILLAHERMOSA,TA → VILLAHERMOSA,TA",671,7137,9.401709401709402
1728,"VILLAHERMOSA,TA → VILLAHERMOSA,TA/",488,7137,6.837606837606837
1729,"MERIDA,YC → VILLAHERMOSA,TA",63,5355,1.1764705882352942
1729,"SOYANIQUILPAN DE J,EM → MERIDA,YC",63,5355,1.1764705882352942
1729,"TUXTLA GUTIERREZ,CH → TAPACHULA,CH",63,5355,1.1764705882352942
1729,"TUXTLA GUTIERREZ,CH → TEPOTZOTLAN,EM",63,5355,1.1764705882352942
1729,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",504,5355,9.411764705882353
1729,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",126,5355,2.3529411764705883
1729,"VILLAHERMOSA,TA → SOYANIQUILPAN DE J,EM",63,5355,1.1764705882352942
1729,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",3906,5355,72.94117647058823
1729,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH/Mex",63,5355,1.1764705882352942
1729,"VILLAHERMOSA,TA → VILLAHERMOSA,TA",252,5355,4.705882352941177
1729,"VILLAHERMOSA,TA → VILLAHERMOSA,TA/",189,5355,3.5294117647058822
1730,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",120,4860,2.4691358024691357
1730,"MERIDA,YC → VILLAHERMOSA,TA",60,4860,1.2345679012345678
1730,"ORIZABA,VZ/ → VILLAHERMOSA,TA",120,4860,2.4691358024691357
1730,"SOYANIQUILPAN DE J,EM → VILLAHERMOSA,TA",60,4860,1.2345679012345678
1730,"TUXTLA GUTIERREZ,CH → CUAUTITLAN IZCALLI,EM",120,4860,2.4691358024691357
1730,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",420,4860,8.641975308641975
1730,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",60,4860,1.2345679012345678
1730,"VILLAHERMOSA,TA → CUAUTITLAN IZCALLI,EM",60,4860,1.2345679012345678
1730,"VILLAHERMOSA,TA → CUNDUACAN,TA",60,4860,1.2345679012345678
1730,"VILLAHERMOSA,TA → MERIDA,YC",60,4860,1.2345679012345678
1730,"VILLAHERMOSA,TA → ORIZABA,VZ/",180,4860,3.7037037037037037
1730,"VILLAHERMOSA,TA → SOYANIQUILPAN DE J,EM",60,4860,1.2345679012345678
1730,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",3120,4860,64.19753086419753
1730,"VILLAHERMOSA,TA → VILLAHERMOSA,TA",180,4860,3.7037037037037037
1730,"VILLAHERMOSA,TA → VILLAHERMOSA,TA/",180,4860,3.7037037037037037
1731,"ATIZAPAN DE ZARAGO,EM → TEPOTZOTLAN,EM",110,16775,0.6557377049180327
1731,"CIUDAD DE MEXICO,CDMX → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"COYOACAN,DF → TEPOTZOTLAN,EM",110,16775,0.6557377049180327
1731,"CUAJIMALPA DE MORE,CDMX → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"CUAUHTEMOC,DF → TEPOTZOTLAN,EM",165,16775,0.9836065573770492
1731,"CUERNAVACA,MR → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"DELEG.AZCAPOTZALCO,CDMX → TEPOTZOTLAN,EM",220,16775,1.3114754098360655
1731,"DELEG.AZCAPOTZALCO,DF → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"ECATEPEC DE MORELO,EM → TEPOTZOTLAN,EM",385,16775,2.2950819672131146
1731,"EL MARQUES,QA → TEPOTZOTLAN,EM",220,16775,1.3114754098360655
1731,"GUSTAVO A. MADERO,DF → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"HUEHUETOCA,EM → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"IXTAPALUCA,EM → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"IZTAPALAPA,DF → TEPOTZOTLAN,EM",550,16775,3.278688524590164
1731,"MIGUEL HIDALGO,CDMX → TEPOTZOTLAN,EM",220,16775,1.3114754098360655
1731,"NEZAHUALCOYOTL,EM → TEPOTZOTLAN,EM",165,16775,0.9836065573770492
1731,"NICOLAS ROMERO,EM → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"TEPEJI DEL RIO,HG → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"TEPOTZOTLAN,EM → TEPOTZOTLAN,EM",12210,16775,72.78688524590164
1731,"TLALNEPANTLA,EM → TEPOTZOTLAN,EM",55,16775,0.32786885245901637
1731,"TLALPAN,DF → TEPOTZOTLAN,EM",165,16775,0.9836065573770492
1731,"VENUSTIANO CARRANZ,CDMX → TEPOTZOTLAN,EM",1540,16775,9.180327868852459
1731,"ZUMPANGO,EM → TEPOTZOTLAN,EM",165,16775,0.9836065573770492
1732,"TECAMAC,EM → GUSTAVO A. MADERO,DF",24,56,42.857142857142854
1732,"TECAMAC,EM → NAUCALPAN DEJUAREZ,EM",16,56,28.571428571428573
1732,"TULTITLAN,EM → MEXICO D.F.,DF",16,56,28.571428571428573
1733,"CUAUTITLAN,EM/ → DELEG. ALVARO OBRE,DF/MEX",80,26200,0.3053435114503817
1733,"CUAUTITLAN,EM/ → JILOTEPEC,EM",280,26200,1.0687022900763359
1733,"DELEG. ALVARO OBRE,DF/MEX → CUAUTITLAN,EM/",40,26200,0.15267175572519084
1733,"DELEG. ALVARO OBRE,DF/MEX → JILOTEPEC,EM",680,26200,2.595419847328244
1733,"DELEG. ALVARO OBRE,DF/MEX → TULTITLAN,EM",2400,26200,9.16030534351145
1733,"JILOTEPEC,EM → DELEG. ALVARO OBRE,DF/MEX",3040,26200,11.603053435114504
1733,"JILOTEPEC,EM → TLALNEPANTLA,EM",1280,26200,4.885496183206107
1733,"JILOTEPEC,EM → TULTITLAN,EM",2080,26200,7.938931297709924
1733,"TLAJOMULCO DE ZUNI,JA/Mex → MONTERREY,NX",40,26200,0.15267175572519084
1733,"TLAJOMULCO DE ZUNI,JA/Mex → SANTA CATARINA,NX/",40,26200,0.15267175572519084
1733,"TLAJOMULCO DE ZUNI,JA/Mex → TLAJOMULCO DE ZUNI,JA/Mex",40,26200,0.15267175572519084
1733,"TLAJOMULCO DE ZUNI,JA/Mex → VILLA DE TEZONTEPE,HG",40,26200,0.15267175572519084
1733,"TLALNEPANTLA,EM → JILOTEPEC,EM",320,26200,1.2213740458015268
1733,"TLALNEPANTLA,EM → TULTITLAN,EM",1040,26200,3.969465648854962
1733,"TULTITLAN,EM → CUAUTITLAN,EM/",3480,26200,13.282442748091603
1733,"TULTITLAN,EM → DELEG. ALVARO OBRE,DF/MEX",640,26200,2.4427480916030535
1733,"TULTITLAN,EM → JILOTEPEC,EM",5240,26200,20.0
1733,"TULTITLAN,EM → MEXICO D.F.,DF/MX",1360,26200,5.190839694656488
1733,"TULTITLAN,EM → TLALNEPANTLA,EM",360,26200,1.3740458015267176
1733,"TULTITLAN,EM → TULTITLAN,EM",3720,26200,14.198473282442748
1734,"MONTERREY,NX → IZTAPALAPA,DF",10,10,100.0
1735,"ATIZAPAN DE ZARAGO,EM → TEPOTZOTLAN,EM",180,18180,0.9900990099009901
1735,"CIUDAD DE MEXICO,CDMX → TEPOTZOTLAN,EM",480,18180,2.6402640264026402
1735,"COYOACAN,DF → TEPOTZOTLAN,EM",180,18180,0.9900990099009901
1735,"CUAJIMALPA DE MORE,CDMX → TEPOTZOTLAN,EM",120,18180,0.6600660066006601
1735,"CUAUHTEMOC,DF → TEPOTZOTLAN,EM",240,18180,1.3201320132013201
1735,"CUAUTITLAN IZCALLI,EM → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"DELEG.AZCAPOTZALCO,CDMX → TEPOTZOTLAN,EM",120,18180,0.6600660066006601
1735,"DELEG.AZCAPOTZALCO,DF → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"ECATEPEC DE MORELO,EM → TEPOTZOTLAN,EM",720,18180,3.9603960396039604
1735,"ECATEPEC,EM → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"GUSTAVO A. MADERO,DF → TEPOTZOTLAN,EM",120,18180,0.6600660066006601
1735,"IZTAPALAPA,DF → TEPOTZOTLAN,EM",180,18180,0.9900990099009901
1735,"MIGUEL HIDALGO,CDMX → TEPOTZOTLAN,EM",120,18180,0.6600660066006601
1735,"NAUCALPAN DEJUAREZ,EM → TEPOTZOTLAN,EM",240,18180,1.3201320132013201
1735,"NEZAHUALCOYOTL,EM → TEPOTZOTLAN,EM",120,18180,0.6600660066006601
1735,"NICOLAS ROMERO,EM → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"TEPEJI DEL RIO,HG → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"TEPOTZOTLAN,EM → TEPOTZOTLAN,EM",13860,18180,76.23762376237623
1735,"TLAHUAC,DF → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"TLALNEPANTLA,EM → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"TLALPAN,DF → TEPOTZOTLAN,EM",60,18180,0.33003300330033003
1735,"VENUSTIANO CARRANZ,CDMX → TEPOTZOTLAN,EM",1020,18180,5.6105610561056105
1736,"CUAUTITLAN,EM → VILLAHERMOSA,TA",32,1152,2.7777777777777777
1736,"TUXTLA GUTIERREZ,CH → CUAUTITLAN IZCALLI,EM/Mex",32,1152,2.7777777777777777
1736,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",160,1152,13.88888888888889
1736,"VILLAHERMOSA,TA → CUAUTITLAN,EM",32,1152,2.7777777777777777
1736,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",864,1152,75.0
1736,"VILLAHERMOSA,TA → VILLAHERMOSA,TA/",32,1152,2.7777777777777777
1737,"TUXTLA GUTIERREZ,CH → COMITAN DE DOMINGU,CH",154,2002,7.6923076923076925
1737,"TUXTLA GUTIERREZ,CH → FRONTERA COMALAPA,CH",28,2002,1.3986013986013985
1737,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",1400,2002,69.93006993006993
1737,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH/Mex",336,2002,16.783216783216783
1737,"TUXTLA GUTIERREZ,CH → VILLA FLORES,CH",42,2002,2.097902097902098
1737,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",14,2002,0.6993006993006993
1737,"VILLAHERMOSA,TA → TUXTLA GUTIERREZ,CH",28,2002,1.3986013986013985
1738,"CHALCO,EM → VILLAHERMOSA,TA",182,7371,2.4691358024691357
1738,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",182,7371,2.4691358024691357
1738,"CUAUTITLAN,EM → VILLAHERMOSA,TA",182,7371,2.4691358024691357
1738,"MERIDA,YC → VILLAHERMOSA,TA",91,7371,1.2345679012345678
1738,"ORIZABA,VZ/ → MERIDA,YC",91,7371,1.2345679012345678
1738,"ORIZABA,VZ/ → VILLAHERMOSA,TA",364,7371,4.938271604938271
1738,"TEPOTZOTLAN,EM/ → VILLAHERMOSA,TA",91,7371,1.2345679012345678
1738,"TLALNEPANTLA,EM → CUAUTITLAN IZCALLI,EM",273,7371,3.7037037037037037
1738,"TLALNEPANTLA,EM → TEPOTZOTLAN,EM",91,7371,1.2345679012345678
1738,"TLALNEPANTLA,EM → TOLUCA,EM",91,7371,1.2345679012345678
1738,"TLALNEPANTLA,EM → TOLUCA,EM/Mex",91,7371,1.2345679012345678
1738,"TLALNEPANTLA,EM → TULTITLAN,EM/Mex",91,7371,1.2345679012345678
1738,"TOLUCA,EM → MERIDA,YC",91,7371,1.2345679012345678
1738,"TOLUCA,EM → VILLAHERMOSA,TA",91,7371,1.2345679012345678
1738,"TOLUCA,EM/Mex → MERIDA,YC",91,7371,1.2345679012345678
1738,"TOLUCA,EM/Mex → VILLAHERMOSA,TA",91,7371,1.2345679012345678
1738,"TUXTLA GUTIERREZ,CH → CHALCO,EM",91,7371,1.2345679012345678
1738,"TUXTLA GUTIERREZ,CH → CUAUTITLAN,EM",91,7371,1.2345679012345678
1738,"TUXTLA GUTIERREZ,CH → TEPOTZOTLAN,EM",91,7371,1.2345679012345678
1738,"TUXTLA GUTIERREZ,CH → TUXTLA GUTIERREZ,CH",182,7371,2.4691358024691357
1738,"TUXTLA GUTIERREZ,CH → VILLAHERMOSA,TA",91,7371,1.2345679012345678
1738,"VILLAHERMOSA,TA → CHALCO,EM",91,7371,1.2345679012345678
1738,"VILLAHERMOSA,TA → CUAUTITLAN IZCALLI,EM",182,7371,2.4691358024691357
